KIAWE GRILL B.B.Q. & BURGERS,AIEA,98-080 KAMEHAMEHA HIGHWAY,,96701,HI
KAU KAU CAFE FOOD COURT #2,KAPOLEI,400 FARRINGTON HIGHWAY,,96707,HI
KAREN'S KATERING,HONOLULU,2241 KAPIOLANI BOULEVARD,,96826,HI
"KAPOLEI GOLF COURSE CLUBHOUSE RESTAURANT ""9.5""",KAPOLEI,91-701 FARRINGTON HIGHWAY,,96813,HI
KINGS PUB,HONOLULU,444 NIU STREET,,96815,HI
KIMO BEAN COFFEE COMPANY,HONOLULU,2424 KALAKAUA AVENUE,,96819,HI
KIN SUN RESTAURANT,KANEOHE,45-480 KANEOHE BAY DRIVE,,96744,HI
KIM AN FRESH JUICE,HONOLULU,"174 NORTH KING STREET, #2",,96817,HI
"KISS MY GRITS, LLC",HONOLULU,"1035 UNIVERSITY AVENUE, #105",,96826,HI
KIKKA,HONOLULU,4211 WAIALAE AVENUE,,90301,HI
"KITCHEN DELIGHT, INC.",WAHIAWA,553 CALIFORNIA AVENUE,,96786,HI
KIN SUN RESTAURANT,KANEOHE,45-480 KANEOHE BAY DRIVE,,96744,HI
"KICKSTAND, THE",HONOLULU,"3452 WAIALAE AVENUE, ROOM 2",,96816,HI
KNOCK OUT STEAKS,KANEOHE,46-056 KAMEHAMEHA HIGHWAY,,96744,HI
KIAWE GRILL KOREAN B. B. Q.,HONOLULU,"2334 SOUTH KING STREET, #104",,96826,HI
KIAWE GRILL BBQ & BURGERS,HONOLULU,"1311 NORTH KING STREET, #6",,96819,HI
KJ'S LOCAL GRINDZ,KANEOHE,"45-480 KANEOHE BAY DRIVE, #D-02",,96744,HI
"KILLER TACOS, INC.",HALEIWA,66-560 KAMEHAMEHA HIGHWAY,,96712,HI
KOA DINE IN & TAKE OUT,HONOLULU,2420 KOA AVENUE,,96816,HI
KO OLINA GOLF CLUB SNACK BAR,KAPOLEI,92-1220 ALII NUI DRIVE,,96707,HI
KING'S BBQ & NOODLES,HONOLULU,2334 SOUTH KING STREET,,96826,HI
KIC LUNCH ROOM,HONOLULU,2339 KAMEHAMEHA HIGHWAY,,96819,HI
KOREAN CHRISTIAN CHURCH,HONOLULU,1832 LILIHA STREET,,96817,HI
KOOLAU DRIVE INN,KANEOHE,"47-388 HUI IWA STREET, #13",,96744,HI
KOA PANCAKE HOUSE,WAHIAWA,703 CALIFORNIA AVENUE,,96786,HI
KOALA MOA,HONOLULU,756 NORTH NIMITZ HIGHWAY,,96817,HI
KOZO SUSHI,HONOLULU,2334 SOUTH KING STREET,,96830,HI
KOREAN BBQ EXPRESS,HONOLULU,"1050 ALA MOANA BOULEVARD, #K-6",,96814,HI
KOREAN BBQ CORNER,HONOLULU,"818 IWILEI ROAD, #E",,96817,HI
KOMALA CURRY HOUSE,HONOLULU,1111 BISHOP STREET,,96813,HI
KOKOROTEI,HONOLULU,"2310 KUHIO AVENUE, #16",,96815,HI
KOZO SUSHI HAWAII,AIEA,98-1005 MOANALUA ROAD #1,,96830,HI
KONO'S,HALEIWA,"66-250 KAMEHAMEHA HIGHWAY, #G110",,96712,HI
KOZO SUSHI,HONOLULU,4618 KILAUEA AVENUE,,96830,HI
KOOLINA HAWAIIAN BAR B Q,KAPOLEI,"92-1047 ILANI STREET, #1-103",,96707,HI
KOA PANCAKE HOUSE KAIMUKI,HONOLULU,1139 12TH AVENUE,,96797,HI
KOOLAU GOLF COURSE SNACK SHOP #679,KANEOHE,45-550 KIONAOLE ROAD,,90405,HI
KOA PANCAKE HOUSE,WAIPAHU,"94-050 FARRINGTON HIGHWAY, #C1-2",,96797,HI
KOZO SUSHI,HONOLULU,"7192 KALANIANAOLE HIGHWAY, #C-116",,96825,HI
KO'OLAU THEATRES,KANEOHE,47-260 HUI IWA STREET,,96744,HI
KUNIA SUSHIMAN,WAIPAHU,"94-300 FARRINGTON HIGHWAY, #C-02",,96797,HI
L & L DRIVE INN,EWA BEACH,"91-1401 FORT WEAVER ROAD, #A-107",,96706,HI
L & L DRIVE INN,WAIMANALO,41-1610 KALANIANAOLE HIGHWAY,,96795,HI
KUA AINA SANDWICH,HALEIWA,66-160 KAMEHAMEHA HIGHWAY,,96712,HI
L & L DRIVE INN,HONOLULU,1505 DILLINGHAM BOULEVARD,,96817,HI
KOZO SUSHI KANEOHE,KANEOHE,45-480 KANEOHE BAY DRIVE,,96826,HI
KOZO SUSHI KAPAHULU,HONOLULU,625 KAPAHULU AVENUE,,96815,HI
KUKUI CAFÉ,HONOLULU,"100 NORTH BERETANIA STREET, #178",,96817,HI
L & L CHOP STICK EXPRESS,WAIPAHU,94-829 UKEE STREET,,96797,HI
L & L DRIVE INN,HONOLULU,1711 LILIHA STREET,,96817,HI
L & L DRIVE INN - AIEA HEIGHTS,AIEA,99-115 AIEA HEIGHTS DRIVE,,96701,HI
L & L DRIVE INN,HONOLULU,"377 KEAHOLE STREET, #1O2",,96825,HI
L & L DRIVE INN,MILILANI,94-780 MEHEULA PARKWAY,,96789,HI
L & L DRIVE INN,WAHIAWA,138 SOUTH KAMEHAMEHA HIGHWAY,,96786,HI
KRAZY BUFFET,WAIANAE,87-728 FARRINGTON HIGHWAY,,96792,HI
L & L DRIVE INN #11,HALEIWA,66-197 KAMEHAMEHA HIGHWAY,,96712,HI
"L & G LOCAL FOOD, INC.",PEARL CITY,1000 KAMEHAMEHA HIGHWAY,,96817,HI
L & L HAWAIIAN BARBECUE,MILILANI,"95-026 KAMEHAMEHA HIGHWAY, #C",,96789,HI
L & L DRIVE INN DIAMOND HEAD CENTER,HONOLULU,"3045 MONSARRAT AVENUE, #6",,96826,HI
"LA PIZZA RINA, INC.",HONOLULU,1425 SOUTH KING STREET,,96814,HI
L & L KAPOLEI,KAPOLEI,"590 FARRINGTON HIGHWAY, #516",,96817,HI
L & L HAWAIIAN BARBECUE,HONOLULU,2280 KUHIO AVENUE,,96815,HI
L & L DRIVE INN #9,KAILUA,25 KANEOHE BAY DRIVE,,96734,HI
L & L RESTAURANT,PEARL CITY,"1029 MAKOLU STREET, #G",,96782,HI
L & L DRIVE INN #18 KAIMUKI,HONOLULU,3133 WAIALAE AVENUE,,96816,HI
"L & L ENCHANTED LAKE, INC.",KAILUA,"1020 KEOLU DRIVE, #C-6",,96734,HI
L & L KAHALA,HONOLULU,4618 KILAUEA AVENUE,,96816,HI
L & L DRIVE INN #28,HONOLULU,970 AHUA STREET,,96819,HI
L & L DRIVE INN #8,KAILUA,"26 HOOLAI STREET, #300",,96734,HI
L & P DRIVE INN,WAIANAE,87-1650 FARRINGTON HIGHWAY,,96792,HI
L & L DRIVE INN #52,HONOLULU,"700 KEEAUMOKU STREET, #100",,96814,HI
L & L DRIVE INN #20,HONOLULU,1111B FORT STREET MALL,,96817,HI
"L & L WINDWARD CITY, INC.",KANEOHE,45-480 KANEOHE BAY DRIVE,,96744,HI
L & R DRIVE INN,KANEOHE,45-582A KAMEHAMEHA HIGHWAY,,96744,HI
L & L HAWAIIAN BARBECUE,HONOLULU,"801 DILLINGHAM BOULEVARD, #1-E",,96817,HI
LA TOUR CAFÉ,HONOLULU,"888 NORTH NIMITZ HIGHWAY, #101",,96816,HI
"LICIOUS DISHES, LLC",HONOLULU,"650 IWILEI ROAD, #170",,96822,HI
LITA'S FAST FOODS,HONOLULU,"1151 MAPUNAPUNA STREET, #W-6",,96819,HI
LEO'S TAVERNA EXPRESS,HONOLULU,"801 KAHEKA STREET, #C5",,96815,HI
"LANIKAI JUICE KAHALA, INC.",HONOLULU,4346 WAIALAE AVENUE,,9616,HI
LEI LEI'S BAR & GRILL AT TURTLE BAY RESORT,KAHUKU,57-049 KUILIMA DRIVE,,96731,HI
LANI AKEA CAFÉ,HONOLULU,"319 LEXINGTON BLVD., HANGAR 37-FORD ISLAND",,29306,HI
LEEWARD DRIVE IN,WAIPAHU,94-209 PUPUKAHI STREET,,96797,HI
LAGOON CHINESE FOOD,HONOLULU,498 LAGOON DRIVE,,96819,HI
"LE CREPE CAFÉ FORT ST., LLC",HONOLULU,1160 FORT STREET,,96816,HI
LAVERNE'S CATERING & TAKE OUT,WAIPAHU,"94-866 MOLOALO STREET, #D5",,96797,HI
LAM'S GARDEN,HONOLULU,"4210 WAIALAE AVENUE, #106B",,96817,HI
LE JARDIN,HONOLULU,"2424 KALAKAUA AVENUE, #109A",,96818,HI
LANIKAI JUICE HALEIWA,HALEIWA,"66-215 KAMEHAMEHA HIGHWAY, #1",,96712,HI
LAHAINA CHICKEN,HONOLULU,1450 ALA MOANA BOULEVARD,,96814,HI
LA TAQUERIA DE RAMIRO,HONOLULU,1148 FORT STREET MALL,,96813,HI
LEE'S DRIVE INN,KANEOHE,46-026 KAMEHAMEHA HIGHWAY,,96744,HI
LOBBY 6 STARBUCKS,HONOLULU,300 RODGERS BOULEVARD,,96819,HI
LOUISE'S DELI,HONOLULU,"1481 SOUTH KING STREET, #101",,96814,HI
LITTLE CAESAR'S PIZZA STATION,WAIPAHU,94-825 LUMIAINA STREET,,96797,HI
LITTLE HONG KONG,HONOLULU,"900 FORT STREET, #170",,96813,HI
LITTLE CAESARS,WAIANAE,"86-120 FARRINGTON HIGHWAY, #B204",,96706,HI
LONG BOARD'S BEACH CLUB,KAPOLEI,92-161 WAIPAHE PLACE,,96707,HI
LOCO MOCO DRIVE INN,WAIPAHU,"94-800 UKEE STREET, #302",,96797,HI
LOCO MOCO DRIVE INN #4,WAIPAHU,94-050 FARRINGTON HIGHWAY,,96797,HI
LITTLE CAESARS PIZZA STATION,HONOLULU,4561 SALT LAKE BOULEVARD,,96818,HI
LOCO MOCO DRIVE INN,HONOLULU,"930 VALKENBURGH STREET, #205",,96818,HI
LOVING HUT HAWAII,HONOLULU,1614 SOUTH KING STREET,,96826,HI
LOCO MOCO DRIVE INN #2,KAPOLEI,590 FARRINGTON HIGHWAY,,96707,HI
LOCO MOCO DRIVE INN #5 HAWAII KAI,HONOLULU,7192 KALANIANAOLE HIGHWAY,,96825,HI
LITTLE CAESAR'S PIZZA WAIMANALO TOWN CENTER,WAIMANALO,"41-1537 KALANIANAOLE HIGHWAY, SPACE 8A",,96706,HI
LOCO MOCO KUNIA,WAIPAHU,94-535 KUPUOHI STREET,,96797,HI
LITTLE CAFÉ SIAM,HONOLULU,"1450 ALA MOANA BOULEVARD, #1160C",,96814,HI
LOCO MOCO DRIVE INN #1,MILILANI,95-1249 MEHEULA PARKWAY,,96789,HI
LONG JOHN SILVER'S/A & W ROOTBEER MILILANI,MILILANI,95-656 LANIKUHANA AVENUE,,96817,HI
MAMA'S SPAGHETTI HOUSE,HONOLULU,1450 ALA MOANA BOULEVARD,,96814,HI
MAKIKI INN,HONOLULU,1231 WILDER AVENUE,,96822,HI
LULU'S WAIKIKI,HONOLULU,2586 KALAKAUA AVENUE,,96815,HI
MAHALOHA BURGER,HONOLULU,"2233 KALAKAUA AVENUE, #B9",,96815,HI
M.I.S.S. ALA MOANA,HONOLULU,1201 ALA MOANA PARK DRIVE,,96706,HI
MAKOTO SUSHI - AIEA,AIEA,"99-115 AIEA HEIGHTS DRIVE, #227",,96813,HI
MACKY'S KAHUKU SWEET SHRIMP,HALEIWA,66-632 KAMEHAMEHA HIGHWAY,,96786,HI
LOX OF BAGELS,HONOLULU,"111 SAND ISLAND ACCESS ROAD, #1",,96819,HI
LYNDLIZ BUBBLE DRINKS,WAHIAWA,"935 CALIFORNIA AVENUE, #A-H",,96786,HI
LYNDLIZ BUBBLE DRINKS,WAHIAWA,"935 CALIFORNIA AVENUE, #A2",,96786,HI
MAMA'S BBQ,HONOLULU,1805 LILIHA STREET,,96817,HI
NORTH SHORE GRINDS,HONOLULU,1429 10TH AVENUE,,96816,HI
LUM'S INN,WAHIAWA,674 KILANI AVENUE,,96786,HI
MAI,HONOLULU,"1120 MAUNAKEA STREET, #187",,96817,HI
LYNN'S SAIMIN & COOKIE SHOP,HONOLULU,1951A PACIFIC HEIGHTS ROAD,,96813,HI
MAKAHA CHOP SUEY CORP.,WAIANAE,84-1170 FARRINGTON HIGHWAY,,96819,HI
MALEE THAI CUISINE,HONOLULU,"1120 MAUNAKEA STREET, #112",,96817,HI
MARIA BONITA RESTAURANT,HONOLULU,15 NORTH HOTEL STREET,,96817,HI
MARUKI TEI,KANEOHE,46-056 KAMEHAMEHA HIGHWAY,,96744,HI
MANNY'S BAKESHOP & RESTAURANT,WAIPAHU,94-226 LEOKU STREET,,96797,HI
MARK'S DRIVE INN,HONOLULU,"4510 SALT LAKE BOULEVARD, #D-3",,96818,HI
MANALANI'S TAKE OUT & CATERING,KANEOHE,47-671 KAMEHAMEHA  HIGHWAY,,96744,HI
MASA & JOYCE,KANEOHE,45-582 KAMEHAMEHA HIGHWAY,,96744,HI
MAUI MIKE'S FIRE ROASTED CHICKEN,WAHIAWA,96 SOUTH KAMEHAMEHA HIGHWAY,,96734,HI
MANGO GRILL,HONOLULU,"745 FORT STREET, #130",,96813,HI
MANOA SUSHI,HONOLULU,"2752 WOODLAWN DR, #5-109",,96822,HI
MANOA BAR B QUE RESTAURANT,HONOLULU,"2752 WOODLAWN DRIVE, #5-111",,96822,HI
"MAUI DIVERS OF HAWAII, LTD.",HONOLULU,1520 LIONA STREET,,96814,HI
MASA'S CAFETERIA,HONOLULU,910 MAPUNAPUNA STREET,,96819,HI
MANNA CAFÉ,HONOLULU,"655 KEEAUMOKU STREET, #104",,96814,HI
MARY'S MEDITERRANEAN KITCHEN,HONOLULU,"1151 MAPUNAPUNA STREET, #8",,96830,HI
MCDONALD'S,HONOLULU,1101 FORT STREET,,96813,HI
MAUI TACOS,HONOLULU,"2233 KALAKAUA AVENUE, #B",,10801,HI
MARUJYU MARKET,AIEA,"98-820 MOANALUA ROAD, #14-3",,96701,HI
MCDONALD'S OF KAMEHAMEHA SHOPPING CENTER,HONOLULU,1610 NORTH SCHOOL STREET,,96817,HI
MCDONALD'S OF LAIE,LAIE,55-400 KAMEHAMEHA HIGHWAY,,96712,HI
MCDONALD'S KING STREET,HONOLULU,2121 SOUTH KING STREET,,96826,HI
MCDONALD'S OF KAPOLEI WEST,KAPOLEI,4600 KAPOLEI PARKWAY,,96707,HI
MCDONALD'S EWA BEACH,EWA BEACH,91-919 FORT WEAVER ROAD,,96797,HI
MCDONALD'S OF KAHALA,HONOLULU,4618 KILAUEA AVENUE,,96816,HI
MCDONALD'S OF LEMON TREE,HONOLULU,2476 KALAKAUA AVENUE,,96815,HI
MCDONALD'S OF DISCOVERY BAY,HONOLULU,1778 ALA MOANA BOULEVARD,,96815,HI
MCDONALD'S OF AIEA,AIEA,99-115 AIEA HEIGHTS DRIVE,,96701,HI
MCDONALD'S OF MANOA MARKETPLACE,HONOLULU,2915 EAST MANOA ROAD,,96797,HI
MCDONALD'S OF ALA MOANA,HONOLULU,"1450 ALA MOANA BOULEVARD, #1060",,96813,HI
MCDONALD'S OF KEEAUMOKU,HONOLULU,910 KEEAUMOKU STREET,,96814,HI
MCDONALD'S OF HAWAII KAI,HONOLULU,377 KEAHOLE STREET,,96825,HI
MCDONALD'S OF HALEIWA,HALEIWA,66-457 KAMEHAMEHA HIGHWAY,,96712,HI
MCDONALD'S OF MILILANI,MILILANI,95-281 KIPAPA DRIVE,,96789,HI
MCDONALD'S OF AINA HAINA,HONOLULU,"820 WEST HIND DRIVE, #130",,96821,HI
MCDONALD'S KANEOHE,KANOEHE,45-480 KANEOHE BAY DRIVE,,96813,HI
MCDONALD'S OF WAIKELE,WAIPAHU,94-795 LUMIAINA STREET,,96813,HI
MCDONALD'S OF MILILANI MAUKA,MILILANI,95-1860 MEHEULA PARKWAY,,96789,HI
MCDONALD'S OF WAHIAWA,WAHIAWA,114 SOUTH KAMEHAMEHA HIGHWAY,,96813,HI
MCDONALD'S OF PEARLRIDGE,AIEA,98-1005 MOANALUA ROAD,,96701,HI
MCDONALD'S OF WAIPAHU,WAIPAHU,94-212 LEOKU STREET,,96797,HI
MCDONALD'S OF WARD GATEWAY,HONOLULU,333 WARD AVENUE,,96814,HI
MCDONALD'S WAIMANALO,WAIMANALO,41-1033 KALANIANAOLE HIGHWAY,,96813,HI
MEG'S DRIVE IN,HONOLULU,743 WAIAKAMILO ROAD,,96817,HI
MCDONALD'S OF PALOLO,HONOLULU,3254 WAIALAE AVENUE,,96813,HI
MCDONALD'S OF NANAKULI,WAIANAE,87-2028 FARRINGTON HIGHWAY,,96701,HI
MCDONALD'S OF WAIPIO,WAIPAHU,94-1015 KA UKA BOULEVARD,,96797,HI
MCDONALD'S WAL MART MILILANI,MILILANI,95-550 LANIKUHANA AVENUE,,96789,HI
MCDONALD'S OF PEARL KAI,AIEA,98-147 KAMEHAMEHA HIGHWAY,,96701,HI
ME B B QUE,HONOLULU,151 ULUNIU AVENUE,,96701,HI
MCDONALD'S STADIUM MARKET PLACE,HONOLULU,4561 SALT LAKE BOULEVARD,,96818,HI
MCDONALD'S OF WAIKAMILO,HONOLULU,1414 DILLINGHAM BOULEVARD,,96817,HI
MCDONALD'S OF PEARL CITY GATEWAY,PEARL CITY,1110 KUALA STREET,,96782,HI
MITSUBA DELICATESSAN,HONOLULU,1218D NORTH SCHOOL STREET,,96817,HI
MENCHIE'S FROZEN YOGURT,HONOLULU,1050 ALA MOANA BOULEVARD,,96814,HI
MISO HUNGRY CAFÉ,HONOLULU,"1425 LILIHA STREET, #10",,96817,HI
MILILANI GOLF CLUB SNACK BAR,MILILANI,95-176 KUAHELANI AVENUE,,96789,HI
MICHELLE'S BAR AND LOUNGE,HONOLULU,"706 SHERIDAN STREET, #B-1",,96814,HI
MINI GARDEN EXPRESS,HONOLULU,1151 MAPUNAPUNA STREET,,96819,HI
MILKSHAKE MADNESS,HONOLULU,1680 KAPIOLANI BOULEVARD,,96814,HI
MINH CAFÉ RESTAURANT,HONOLULU,590 NORTH KING STREET,,96817,HI
MING DYNASTY FISH & SHRIMP CO.,KAHUKU,56-777 KAMEHAMEHA HIGHWAY,,96731,HI
MILILANI 14 THEATRES,MILILANI,"95-1249 MEHEULA PARKWAY, BLDG. T-1",,96789,HI
MITSU KEN,HONOLULU,1223 NORTH SCHOOL STREET,,96817,HI
MEG'S PLACE,WAHIAWA,"71 SOUTH KAMEHAMEHA HIGHWAY, #103",,96797,HI
MIA'S NOODLES,HONOLULU,"650 IWILEI ROAD, #102B",,96817,HI
MING'S CANTON FOOD,PEARL CITY,1000 KAMEHAMEHA HIGHWAY,,96782,HI
MEL ROSE PLACE,KANEOHE,46-005 KAWA STREET,,96744,HI
MEXIPINO'S KITCHEN,HONOLULU,580 NORTH KING STREET,,96782,HI
MIX CAFE,HONOLULU,220 SOUTH KING STREET,,96813,HI
MIKI'S,PEARL CITY,1001 LEHUA AVENUE,,96782,HI
MIA'S KITCHEN,HONOLULU,650 IWILEI ROAD,,96817,HI
NANIWA YA RAMEN,HONOLULU,1450 ALA MOANA BOULEVARD,,96815,HI
NET CAFÉ,HONOLULU,"1540 MAKALOA STREET, #1532",,96814,HI
"MOANA SURFRIDER, A WESTIN RESORT HALE NANEA",HONOLULU,2365 KALAKAUA AVENUE,,96815,HI
MY TRUC CAFÉ,HONOLULU,928A KEKAULIKE STREET,,96817,HI
MR. MANDOO,HONOLULU,710 NORTH KING STREET,,96819,HI
MY B.B.Q.,HONOLULU,"1001 BISHOP STREET, #127",,96813,HI
NAM CUISINE,HONOLULU,1029 MAUNAKEA STREET,,96817,HI
MORNING BREW COFFEE HOUSE & BISTRO,KAILUA,"600 KAILUA ROAD, #120",,96734,HI
MUN-KO,PEARL CITY,"1000 KAMEHAMEHA HIGHWAY, #220",,96782,HI
NEW DINER'S DRIVE IN,HONOLULU,"1333 NORTH KING STREET, #AD1",,96817,HI
"MOANA SURFRIDER, A WESTIN RESORT SNACK BAR",HONOLULU,2365 KALAKAUA AVENUE,,96815,HI
"MOM'S SOUL FOOD CRABWINGS HAWAII, LLC",PEARL CITY,98-371 KAMEHAMEHA HIGHWAY,,96789,HI
MOON HOE DRIVE INN,AIEA,"98-199 KAMEHAMEHA HIGHWAY, #D-3",,96701,HI
NARU'S PLACE,WAHIAWA,40 NORTH KAMEHAMEHA HIGHWAY,,96786,HI
NANAKULI KOREAN BAR B Q,WAIANAE,87-2070 FARRINGTON HIGHWAY,,96792,HI
NESTOR FILIPINO FAST FOOD,HONOLULU,"1120 MAUNAKEA STREET, #115",,96797,HI
"NINJA SUSHI, WAIPIO",WAIPAHU,"94-1221 KA UKA BOULEVARD, #107",,96797,HI
NINJA SUSHI HAWAII,AIEA,"98-150 KAONOHI STREET, #B101",,96701,HI
NINJA SUSHI DOWNTOWN,HONOLULU,1150 BISHOP STREET,,96813,HI
NORDSTROM EBAR KIOSK,HONOLULU,1519 KAPIOLANI BOULEVARD,,98101,HI
NINJA SUSHI,KANEOHE,"46-056 KAMEHAMEHA HIGHWAY, #231",,96744,HI
"NIMONO TEI HAWAII, INC.",HONOLULU,1450 ALA MOANA BOULEVARD,,96814,HI
NEWTOWN DRIVE INN,AIEA,98-330 KAAHELE STREET,,96701,HI
NINJA SUSHI EWA,EWA BEACH,"91-919 FORT WEAVER ROAD, #104B",,96706,HI
NINJA SUSHI KAPAHULU,HONOLULU,870 KAPAHULU AVENUE,,96744,HI
NINJA SUSHI WARD CENTER,HONOLULU,"1200 ALA MOANA BOULEVARD, #609",,96814,HI
NORDSTROM EBAR,HONOLULU,1519 KAPIOLANI BOULEVARD,,98101,HI
NINJA SUSHI,KAILUA,"200 HAMAKUA DRIVE, #B3",,96734,HI
NO. 1 CHINESE B.B.Q. RESTAURANT,WAIANAE,86-003 FARRINGTON HIGHWAY,,96792,HI
NEW ISLAND B.B.Q.,HONOLULU,150 MOKAUEA STREET,,96813,HI
NORDSTROM GELATO BAR,HONOLULU,1519 KAPIOLANI BOULEVARD,,98101,HI
NIPPON FOOD TAKEOUT & CATERING,HONOLULU,"420 WAIAKAMILO ROAD, #123",,96817,HI
NIMITZ BAR-B-QUE HOUSE,HONOLULU,3131 NORTH NIMITZ HIGHWAY,,96819,HI
ONO CHEESESTEAK @WINDWARD MALL FOODCOURT,KANEOHE,"46-056 KAMEHAMEHA HIGHWAY, TENANT FC6",,96826,HI
"OKATA BENTO, INC.",HONOLULU,3616 WAIALAE AVENUE,,96816,HI
OCEAN DIM SUM & FOOD COMPANY,HONOLULU,581 DILLINGHAM BOULEVARD,,96817,HI
"ONOLICIOUS DOGS, RAINBOW TOWER",HONOLULU,2005 KALIA ROAD,,96815,HI
"OAHU CLUB, THE",HONOLULU,6800 HAWAII KAI DRIVE,,96825,HI
NORTH STAR DELI & SAUSAGE,HONOLULU,2225 NORTH SCHOOL STREET,,96819,HI
NUUANU OKAZUYA,HONOLULU,1351 NUUANU AVENUE,,96817,HI
"OHANA QUIZNO'S, INC.",WAHIAWA,"71 SOUTH KAMEHAMEHA HIGHWAY, #102",,96786,HI
"ONE PADDLE, TWO PADDLE",KAPOLEI,92-1185 ALI'INUI STREET,,96707,HI
OHANA LUNCH,HONOLULU,1104A PENSACOLA STREET,,96814,HI
NOTSOMOTO SHAVE ICE,KAHUKU,57-091 KAMEHAMEHA HIGHWAY,,96731,HI
"OPULICIOUS, CORP.",HONOLULU,946 COOLIDGE STREET,,96826,HI
ONO KIMCHI,HONOLULU,1225 KEEAUMOKU STREET,,96814,HI
NORTH STAR DELI & SAUSAGE,HONOLULU,1465 NORTH KING STREET,,96818,HI
ONO CHEESE STEAK,HONOLULU,2310 KUHIO AVENUE,,96825,HI
"OLD SCHOOL CAFÉ, LLC",WAIPAHU,94-801 KAMEHAMEHA  HIGHWAY,,96797,HI
OHANA BENTO & SUSHI,HONOLULU,"1154 FORT STREET MALL, #G-04",,96813,HI
OHANA DRIVE INN,EWA BEACH,"91-896 MAKULE ROAD, #101",,96706,HI
PANDA EXPRESS #127,AIEA,98-1005 MOANALUA ROAD,,91770,HI
ORGANIC CAFE,HONOLULU,"2250 KALAKAUA AVENUE, #LL114",,96815,HI
OUTRIGGER CANOE CLUB SNACK SHOP,HONOLULU,2909 KALAKAUA AVENUE,,96815,HI
PANDA EXPRESS,HONOLULU,1090 VALKENBURGH AVENUE,,91770,HI
PA'INA CAFÉ,HONOLULU,"1050 ALA MOANA BOULEVARD, #1300",,96825,HI
PALISADES DRIVE INN,PEARL CITY,2321 AUHUHU STREET,,96782,HI
P & L DRIVE INN,KANEOHE,44-748 KANEOHE BAY DRIVE,,96744,HI
ORANGE JULIUS UPTOWN,AIEA,"98-1005 MOANALUA ROAD, #144",,83440,HI
PALOLO DRIVE INN,HONOLULU,1827 PALOLO AVENUE,,96816,HI
PANDA EXPRESS #1724,KAPOLEI,480 KAMOKILA BOULEVARD,,91770,HI
PANCAKE & WAFFLE HOUSE,HONOLULU,"1284 KALANI STREET, #D100",,96817,HI
PACIFIC BEACH HOTEL ALOHA CENTER CAFÉ,HONOLULU,2490 KALAKAUA AVENUE,,96815,HI
PANDA EXPRESS #206,KAPOLEI,"91-590 FARRINGTON HIGHWAY, #225",,91770,HI
PANDA EXPRESS #1866,AIEA,"98-1005 MOANALUA ROAD, #FC7",,91770,HI
PANDA EXPRESS #186,HONOLULU,"333 KEAHOLE STREET, #2C1",,91770,HI
PANDA EXPRESS #1336,PEARL CITY,"1029 MAKOLU STREET, #K",,91770,HI
PAPA JOHN'S PIZZA,HONOLULU,611 KAPAHULU AVENUE,,96819,HI
"PAPA'S BURGERS, INC.",HONOLULU,"2919 KAPIOLANI BOULEVARD, #204",,96826,HI
PAPA JOHN'S PIZZA,MILILANI,"94-780 MEHEULA PARKWAY, #R-1",,96819,HI
PAPA JOHN'S PIZZA,HONOLULU,"1365 NUUANU AVENUE, #6",,96819,HI
PAPA JOHN'S PIZZA,KAPOLEI,"563 FARRINGTON HIGHWAY, #E",,96819,HI
PAPA JOHN'S PIZZA,HONOLULU,2875A PAA STREET,,96819,HI
"PANDA EXPRESS, #1634",HONOLULU,"1060 AUAHI STREET, SPACE BAY 5",,91770,HI
PASTELES SHOP,HONOLULU,2101C NORTH SCHOOL STREET,,96786,HI
PANINI GRILL SANDWICHES,HONOLULU,1450 ALA MOANA BOULEVARD,,96814,HI
PASTRY DELI,HONOLULU,2370 KUHIO AVENUE,,96815,HI
PAPA JOHN'S PIZZA,AIEA,4380A LAWEHANA STREET,,96819,HI
PARADISE  CAFÉ,HONOLULU,1450 ALA MOANA BOULEVARD,,96814,HI
PANDA EXPRESS #508,KANEOHE,"46-056 KAMEHAMEHA HIGHWAY, #F-8",,91770,HI
"PAPA JOHN'S, LLC",WAIPAHU,94-1021 WAIPAHU STREET,,96816,HI
PAPA JOHN'S PIZZA,KAILUA,200 HAMAKUA DRIVE,,96734,HI
PANYA DOWNTOWN,HONOLULU,"1111 BISHOP STREET, #4",,96813,HI
PAPA JOHN'S PIZZA,WAHIAWA,153 SOUTH KAMEHAMEHA HIGHWAY,,96819,HI
PANINI GRILL,HONOLULU,"4211 WAIALAE AVENUE, #F-1",,96816,HI
PANYA WAIKIKI,HONOLULU,"2233 KALAKAUA AVENUE, BUILDING B-106A",,96813,HI
PHO 777 VIETNAMESE FAST FOOD,HONOLULU,"2301 KUHIO AVENUE, #110",,96813,HI
PEKING GARDEN,HONOLULU,"2330 KALAKAUA AVENUE, #183",,96816,HI
PEE WEE DRIVE IN,HONOLULU,1602 SOUTH KING STREET,,96826,HI
"PATISSERIE, INC., THE",HONOLULU,"1164 BISHOP STREET, #119",,96819,HI
PHO KITCHEN,HONOLULU,"2919 KAPIOLANI BOULEVARD, #217",,96826,HI
PEARL'S CHINESE KITCHEN II,WAIPAHU,"94-450 MOKUOLA STREET, #105",,96837,HI
PEARLRIDGE WEST 16 THEATRES UPSTAIRS & DOWNSTAIRS CONCESSIONS,AIEA,98-1005 MOANALUA ROAD,,96701,HI
